day,ALGO,AENO,LSST,SRNA,ELLT,AMRP,OTCS,HETT,HUXZ,DUCT,SMAH,NPCK,MSDP,EORC,CUBO,HRET,ANSO,DIHO,RTTH,SPLZ,NWIG,MMBT,MDGI,AGVF,RRES,CTGI,ALUT,ACAC,SRTX,GARI,RCRI,ACIX,CCNS,MTNS,IHOZ,NAYO,FWWG,EELT,HRND,AETS,ULXY,BLBT,BENI,ITPA,HTRK,NGTE,ILVX,FCSG,FARS,MHRM,EAFC
425,0.17856841470620946,0.27925004504457596,0.3851138011496723,0.2434784036166934,0.23402414095549318,0.47076688895484936,0.4171746166432785,0.202096539429328,0.23325387183196747,0.4153490366697738,0.2583796546114322,0.33093578704465915,0.43282728681586324,0.3213318161119014,0.26120705956588286,0.41439100819157826,0.3406199746255254,0.368153700402971,0.43193816815489994,0.3577638762363691,0.30815034212496517,0.6472902703396949,0.34961735819935685,0.3423074566276202,0.39323644663143575,0.4369713945163256,0.3775438029724496,0.3245083482106658,0.2962948738130909,0.3156694891010278,0.5475527496814016,0.2620800710422415,0.29633069054481204,0.3088560673932735,0.31034050954379044,0.3952564464132599,0.23712345073756266,0.43676628078099083,0.3796795918485907,0.5577581697719801,0.41975298851275056,0.22930211959861507,0.17906371361832985,0.30418152550928834,0.27156749264213337,0.32507385423029395,0.22126020553411294,0.5025067054808373,0.2843089329593228,0.4295254572460453,0.3974210432280996
426,0.17642901005689196,0.27582087179480214,0.3672072458146041,0.2432634016337747,0.2308336595378259,0.468944620136787,0.39562843538220704,0.20925463962151317,0.23156189968141203,0.41551567600904493,0.2492086743176267,0.3151319978088603,0.43124094269826374,0.3225556829158976,0.2659682726024446,0.4338235303877461,0.3192237646305507,0.3501886425245688,0.43681749210531157,0.3661926163754717,0.30842009400299886,0.5947335956573951,0.35804682839625285,0.34426757811547726,0.3985972917496769,0.4564161750901805,0.35960738695624506,0.31893173965025634,0.30287917056799524,0.31687965606949026,0.545815175968214,0.2532199517858847,0.3110752978850296,0.31456655180232374,0.29633483176593434,0.40689313488684126,0.23855023322888097,0.43578120146849275,0.34356028274134187,0.5577784776041879,0.4135919023871985,0.22838583580732308,0.17749957507980568,0.29561697237362894,0.26173597129407733,0.32555614657954757,0.22601010023245818,0.500547788104948,0.2838387178134837,0.41025480130682856,0.4068846072873789
427,0.16928260172460272,0.3224253289357356,0.3557011780852389,0.24677839697227696,0.22909988329073103,0.46201555510849623,0.4059441014799585,0.2030640224318693,0.23077581370053293,0.4066033420444662,0.2600816895227984,0.29103796691053446,0.4421733583156433,0.3278002945561673,0.26044824695637614,0.39631390040512665,0.32712013300454706,0.3530818370665453,0.44028122836486416,0.38270948745727096,0.2739852891480788,0.5672378863701419,0.36667998286735964,0.37248435203466884,0.3350183485604958,0.4869050481914453,0.34927040881437244,0.3080839623659462,0.28990755635967613,0.3038141077537414,0.47011669661706257,0.24661418523013753,0.30926930558195287,0.2948614242043315,0.3447894952610643,0.39847486983488717,0.23234575644081984,0.44469689214749636,0.3926192059953041,0.5639324145174137,0.40666488128941697,0.23004879259365615,0.18327228756433858,0.29459481572077073,0.2574692222404179,0.3285259158182885,0.23480577051369253,0.4862413485800971,0.28901197407041684,0.4098054578946601,0.399732833993283
428,0.17830219642652176,0.32261934579514295,0.37687997492936487,0.24840978616065734,0.23412766598978807,0.4576787763767608,0.4153593290641312,0.20330674104206556,0.23391409624965484,0.40631202827425705,0.2762693938773411,0.2877625299997843,0.4438971728765176,0.3291883431781774,0.3026298329169472,0.3917069861899623,0.33091090705623355,0.34118774364228144,0.4820694255724441,0.41767006338259116,0.2760613601765714,0.5400540976231376,0.3313050701418192,0.37759221269539084,0.3514451848775855,0.49062402108510045,0.3491096983406003,0.31017237938177866,0.2996681288320117,0.3191819977059262,0.4744262212451494,0.23431936573939413,0.3312748633516516,0.2979762900761675,0.34623639296396547,0.40846700906873323,0.2251168326574223,0.46963745728716244,0.3917542918406557,0.524359236909435,0.40214046797034886,0.23458149263239628,0.1916132716006191,0.29428371186841823,0.28102333049990064,0.34130245634976003,0.23588758617967068,0.4445713881298479,0.31853397876423933,0.40677944708219427,0.4488210660387927
429,0.17721232234110512,0.32598813823085543,0.38387442631917296,0.25480578767741496,0.2901112407209983,0.5619583407999194,0.42225088888437945,0.1990323946812385,0.2361786837079013,0.3982551661907923,0.26748597033039095,0.28804299198764954,0.43755566257465833,0.30384430866821954,0.27639818760285856,0.39168024775165927,0.33028317895273873,0.34677972684993524,0.48101674423945157,0.4082846658830842,0.2865773999112198,0.540302593918342,0.33884354118577914,0.3788180715680914,0.3564639349554255,0.46282380468671075,0.3504927464204679,0.3116146041665336,0.2934168021044596,0.35424663283293695,0.47899250453381625,0.23457479603383843,0.34033134676697674,0.2968908572247082,0.3489341585794138,0.43404857592528245,0.22186364450617432,0.4693972036715075,0.3871317955552158,0.5493595557922626,0.44434840293772154,0.23478612517722405,0.19234550013124452,0.29227680506443166,0.28124548515508735,0.33243622841112624,0.25438371846532265,0.44472311507461093,0.3235237403895104,0.3889637791752656,0.4505487313257574
430,0.17239097509048115,0.3152028056641547,0.3727106425075611,0.2295336397381127,0.2884411084601295,0.5613068915117054,0.44924398271452,0.19838720801929455,0.24018445509977185,0.38829871099210583,0.25505740074265953,0.29214370546127794,0.4043724379280023,0.304935165443616,0.2525557513612209,0.39584599168050727,0.3308286050934312,0.34793012421761277,0.495535647845884,0.4106582945697333,0.2671513048503473,0.5401611781492549,0.32348277637342665,0.36514660041585945,0.3590100614972997,0.4503851984025898,0.3597571244635899,0.30064768672976583,0.3219011345605356,0.3609307956382746,0.4655421012016905,0.23110934644070158,0.33052505173221175,0.30517409777106747,0.3425179357716257,0.4753428866963966,0.21030956231449888,0.5591232770950411,0.41500823409178167,0.5971342085633977,0.46899430754498783,0.22762848302905245,0.17434984754911212,0.28834039993210464,0.30525515934312664,0.3278961315330724,0.2542433983918215,0.44884271600882786,0.2947627660362294,0.3811471923867814,0.4494102343600551
431,0.16563476193250487,0.3142041788613043,0.36414399784815693,0.22881401713939947,0.2885000674679808,0.5604627017585461,0.45975450616732766,0.20513175500281397,0.240567026540466,0.426184578362863,0.24693183307271524,0.3008974624739232,0.3842187813595222,0.31218615368514513,0.25188877231876955,0.33689054087632697,0.33352133883043183,0.36334360652467823,0.447036156951937,0.4183210548096356,0.27857201092614403,0.5295104963337219,0.3447792043059263,0.34925901490484706,0.3438775792477015,0.45136775657778444,0.357593603723101,0.3001718370255531,0.3207112154933653,0.3575414421745261,0.44734959673882774,0.2313064689543518,0.33054772944517863,0.32731179567889335,0.35245051085138823,0.4735444823768192,0.19025307451589496,0.5505313040733871,0.4393329881310539,0.6403670045107074,0.483296220251857,0.21823507797132424,0.1714084665895612,0.2873189390492437,0.3077558869132082,0.34412412827566213,0.25426506150439343,0.45124079763635555,0.3050989280738367,0.38010504313622967,0.4257512319657491
432,0.1624730974092775,0.32746448084859675,0.36829502359987915,0.22755251481826058,0.3348713125608255,0.5623239248791005,0.45717707480759956,0.2176829374727731,0.2394342500025329,0.42141380611137186,0.262543792475007,0.2996652776658165,0.3611965023991059,0.33817965578262726,0.25311264258513144,0.33645162609071183,0.3326671034447742,0.36357051168842974,0.4423736583815087,0.40733244018460035,0.274645073980442,0.5314368086840157,0.34968860280014374,0.3400639926615808,0.3358009735198212,0.4584177475052822,0.3520746203809738,0.30167582652075253,0.3115310408717231,0.35836501703751245,0.4364935521755083,0.2264724709968595,0.3398183161230399,0.3288089539345987,0.3472783960591571,0.485386111986007,0.19983627799726777,0.5637018106644707,0.4117107349616771,0.6451654580319564,0.4862339508837817,0.20763910759607737,0.1697308984330587,0.28691590541850426,0.30228520118153146,0.3326087997935071,0.2582764931538619,0.42063679152695876,0.29360793903188476,0.3483385807418551,0.4093315536237796
433,0.16388202945469058,0.31634548488259345,0.3639777233732259,0.2267309128183929,0.33557816646064653,0.5480655430211164,0.45716687298206005,0.21763944421270012,0.23955488318355458,0.42681465252717643,0.26013907428508054,0.30004645285619513,0.4241745110751385,0.330078675615899,0.2572420486280631,0.35534700936665886,0.32388377764740794,0.3717483644815846,0.44327191294531815,0.4070224318854984,0.2645376491047649,0.570365535067277,0.338162251382752,0.32193866262826965,0.3696485493347313,0.45444240467137265,0.34959953780608194,0.3071581837464268,0.29168663870931066,0.35926526276131265,0.43390255301248615,0.2317542794622504,0.33978091961071416,0.3329256299807732,0.3405965263941083,0.5145453350602893,0.19626166154658128,0.5589924803392025,0.409621965624958,0.6489454572371229,0.48379515908294013,0.20695192594632963,0.16880771924716798,0.2861519083126862,0.301099758337771,0.3427949258884683,0.25346530280080165,0.42428551558146904,0.28689069034860093,0.35649216448934673,0.4047297453965287
434,0.15511403866064183,0.3165856600567147,0.36241067167459573,0.2200862951551502,0.3379381432267451,0.5459413663276313,0.43651025422364126,0.21920112534834305,0.2371356830073691,0.4220224085340467,0.28905467082992375,0.27573945340454015,0.42334076912340807,0.32749533101299677,0.24812412443901768,0.40163909348066174,0.33014745867730577,0.3698697990248115,0.43809337398662496,0.40306813690704985,0.26293648204287706,0.49365493430695545,0.35711766304597403,0.3218414391189567,0.3809177872368152,0.4660721165214712,0.34959493871247616,0.3194061182239718,0.2915800991277992,0.3673248350065686,0.39672822037182526,0.241146864384589,0.337275378420393,0.3430417794692899,0.34230412713888375,0.48656536545447976,0.19051282897150953,0.55973303745439,0.40892784592814035,0.6447927823711509,0.5148294581316077,0.19034369280776595,0.17669899316697824,0.29494521886391617,0.31004554173823173,0.34340104688218626,0.2501153988438176,0.433106159550455,0.26793964591013947,0.3492990082628889,0.3939272383782848
435,0.1550731878402418,0.3283382297515289,0.36054667406990015,0.22121690031409388,0.35727056531805124,0.5457792936818103,0.4047230425814283,0.19458326495266878,0.26545478705727193,0.4211147377684846,0.3040212056595968,0.27023879083701086,0.4243063630272144,0.3277720476115682,0.2326393012045422,0.4040024530698942,0.32376589189389604,0.38251334901744705,0.4808320499774258,0.3997076054867091,0.26533748170570154,0.4887147136435339,0.3781016105644035,0.32146959144909637,0.3818124845154979,0.4636157840476043,0.34935849592290646,0.35310894429480516,0.2734334502530111,0.3645597900999024,0.38539729911693804,0.23936602390473655,0.32649900329955983,0.3445742476265239,0.345929030817212,0.49127010321699965,0.191000671436452,0.5731981951127268,0.45222430619379167,0.6368406154786973,0.5107369901701821,0.1904016743584499,0.1504919203864282,0.29069036035968965,0.29794984898567634,0.35372639377035914,0.2511686229451427,0.4237262230698421,0.24445830673099891,0.34929861801946827,0.39231489948666
436,0.15573525104972202,0.33345722418276524,0.36442816093884733,0.22080080262468751,0.3541389745779141,0.5363218025919133,0.4424680177079195,0.192702409399604,0.2988351064908136,0.42003643522812534,0.28998197753998756,0.25716239728333695,0.42957812282363267,0.33768309930433243,0.23817896737973562,0.4013235028603873,0.3220056816385832,0.3819934205070275,0.4763299255141463,0.4008484504041612,0.2878106774712624,0.49807543131524035,0.37393183668436153,0.324902531766619,0.36529912954374266,0.46709239577871287,0.36694533478661223,0.3439597819338836,0.2877720371277145,0.36319079610580257,0.38727815386689696,0.24951353190904227,0.3195409397744795,0.3418096315671344,0.3507962059239691,0.48913123095596756,0.16732813666820415,0.5496194906492371,0.4522815016091899,0.6314475821008273,0.47227972500241316,0.18537647781526753,0.1657599011598724,0.28969429183810774,0.301238104477197,0.36234079001105596,0.2598825324420678,0.3910144609576419,0.23687958934708256,0.36845344942569724,0.395335613659751
437,0.11569633794249509,0.31502372239645704,0.35150499233317534,0.20794954934921123,0.31822516816790297,0.5121529475687716,0.40752252600586186,0.1756462809447783,0.3098494078494033,0.43899377773934073,0.283312126668068,0.22191393722018596,0.38595773046317433,0.31196004359896146,0.23666243560675101,0.3608060246633196,0.3170503881929405,0.36483791695064227,0.48147230246252004,0.3820160862372319,0.2883520331834424,0.42149141962798337,0.37292676963434984,0.2682751049979223,0.35860217838396863,0.44503358021095984,0.3201706097170764,0.3394152679369945,0.2587721258708493,0.3398065661247898,0.37001763298725854,0.24563833531360665,0.3210427376781836,0.3376361517811385,0.34636644511709425,0.48311408952543017,0.17534787912064237,0.5594934283997813,0.4270265417527803,0.597578659797501,0.4698050685128984,0.1711347290477602,0.1569151816479234,0.2854235034500993,0.3034543146062705,0.35928071721939703,0.23785857831695154,0.387496505579613,0.23956421604673658,0.30683642221735086,0.32134334202613685
438,0.11705334623013945,0.3151149419717569,0.3498970278945209,0.20698625335343085,0.31784498997648186,0.5077595712090024,0.4333340036110145,0.171838544402615,0.33535399391795806,0.43002726866949165,0.28379643505180535,0.22028126194006106,0.39506920902558246,0.31470999909436403,0.23695267287169117,0.3566617323105853,0.3177803630677327,0.3833848627100013,0.49028478812196324,0.36922312637890786,0.298323993467448,0.43723467527802656,0.3763965171558363,0.26859156015277497,0.34765201811266544,0.4935217860507187,0.3248280789336118,0.3435805553348469,0.27005594034103964,0.33582428270488035,0.374281025259518,0.23825443581240585,0.3270634076279229,0.3237364950583569,0.35378989143622186,0.47211921106739957,0.18251903909237013,0.583824002570199,0.4506667185353754,0.5914110386592333,0.4765845995845898,0.18928892360053662,0.1576665943715711,0.2915609792463207,0.3076783221334581,0.36335211320333416,0.23156210790651277,0.34835464635399266,0.24566668379223008,0.30232589964408735,0.320565017593616
439,0.1260943212084258,0.33643475415326,0.3692986022549023,0.2141088350292892,0.3234602116229967,0.5142390771506697,0.4185560796504264,0.17039340054202798,0.33400175076475036,0.4591612752821743,0.30637699096551196,0.22103266043878153,0.394940240435067,0.3501610627135382,0.2371927886484068,0.35679094098331315,0.20448198425554484,0.3579209099741173,0.48657693402930735,0.40856176769129404,0.32170507137391435,0.4335056479112386,0.37540123771999023,0.25657178676284925,0.33543151873567645,0.48859259706685343,0.2978457491530913,0.33823618426589724,0.29316400949228527,0.31883289436281087,0.3759926121411539,0.233555348693442,0.31566119562010053,0.31934548229005233,0.3544514352308698,0.4937752922378046,0.22570378016858644,0.5543876556308713,0.41859823248278133,0.5901368487424581,0.4533977720272424,0.18665791036548315,0.16194894333612347,0.2599623283198433,0.2885029044571234,0.3600953187260972,0.23602133089284924,0.3811478836258671,0.24475012979380226,0.32254380120742593,0.3209680517617652
440,0.12601586168218043,0.35913315879350377,0.36596024591555354,0.21371626170041336,0.3205966501882096,0.5120705429300737,0.41959089292113716,0.17237586123057425,0.3317353361368043,0.4529310923011969,0.3382200746048601,0.2162641990124271,0.3948147349297127,0.34314602535285754,0.2364569049442182,0.34104352400339016,0.20285335588565165,0.36007882307367406,0.43364471448820335,0.4099468943056213,0.338613179277758,0.509632994897826,0.3722368303691925,0.30541300663573845,0.33582728000172324,0.47940203517322144,0.29715203947099394,0.32772033811246243,0.31339474063361356,0.30423959216892665,0.34149285914854377,0.2406208691397878,0.3170443651792216,0.3296474027681892,0.35221971943344865,0.492404327221418,0.22865586674634344,0.54470936430198,0.42251014302706297,0.5568926206931581,0.4534057908383255,0.2145605276873658,0.16068762733002362,0.2670563030227544,0.28875965565645,0.36434359636018687,0.2395607596636818,0.3281716641540789,0.2418140030946287,0.2960791939408963,0.3018867907292034
